date,lotto,type
2023-02-16,419785,"prize_5th"
2023-02-16,537331,"prize_5th"
2023-02-16,666125,"prize_5th"
2023-02-16,751284,"prize_5th"
2023-02-16,839499,"prize_5th"
2023-02-16,947849,"prize_5th"
2023-02-16,070117,"prize_5th"
2023-02-16,160574,"prize_5th"
2023-02-16,231807,"prize_5th"
2023-02-16,332932,"prize_5th"
2023-02-16,432748,"prize_5th"
2023-02-16,558307,"prize_5th"
2023-02-16,676930,"prize_5th"
2023-02-16,759719,"prize_5th"
2023-02-16,857320,"prize_5th"
2023-02-16,951377,"prize_5th"
2023-02-16,093377,"prize_5th"
2023-02-16,161145,"prize_5th"
2023-02-16,236824,"prize_5th"
2023-02-16,336982,"prize_5th"
2023-02-16,441788,"prize_5th"
2023-02-16,580378,"prize_5th"
2023-02-16,683759,"prize_5th"
2023-02-16,763762,"prize_5th"
2023-02-16,865374,"prize_5th"
2023-02-16,956970,"prize_5th"
2023-02-16,094537,"prize_5th"
2023-02-16,162166,"prize_5th"
2023-02-16,243276,"prize_5th"
2023-02-16,373433,"prize_5th"
2023-02-16,460957,"prize_5th"
2023-02-16,599519,"prize_5th"
2023-02-16,689160,"prize_5th"
2023-02-16,781395,"prize_5th"
2023-02-16,867191,"prize_5th"
2023-02-16,960368,"prize_5th"
2023-02-16,099930,"prize_5th"
2023-02-16,169421,"prize_5th"
2023-02-16,267834,"prize_5th"
2023-02-16,387599,"prize_5th"
2023-02-16,471635,"prize_5th"
2023-02-16,603729,"prize_5th"
2023-02-16,713383,"prize_5th"
2023-02-16,782374,"prize_5th"
2023-02-16,890846,"prize_5th"
2023-02-16,963875,"prize_5th"
2023-02-16,105962,"prize_5th"
2023-02-16,178406,"prize_5th"
2023-02-16,270789,"prize_5th"
2023-02-16,391597,"prize_5th"
2023-02-16,480728,"prize_5th"
2023-02-16,613500,"prize_5th"
2023-02-16,715654,"prize_5th"
2023-02-16,786560,"prize_5th"
2023-02-16,897922,"prize_5th"
2023-02-16,987895,"prize_5th"
2023-02-01,297411,"prize_1st"
2023-02-01,92,"prize_2digits"
2023-02-01,181,"prize_pre_3digit"
2023-02-01,789,"prize_pre_3digit"
2023-02-01,101,"prize_sub_3digits"
2023-02-01,664,"prize_sub_3digits"
2023-02-01,297410,"nearby_1st"
2023-02-01,297412,"nearby_1st"
2023-02-01,229120,"prize_2nd"
2023-02-01,589702,"prize_2nd"
2023-02-01,670839,"prize_2nd"
2023-02-01,677223,"prize_2nd"
2023-02-01,679028,"prize_2nd"
2023-02-01,005369,"prize_3rd"
2023-02-01,191302,"prize_3rd"
2023-02-01,378121,"prize_3rd"
2023-02-01,417970,"prize_3rd"
2023-02-01,499020,"prize_3rd"
2023-02-01,519329,"prize_3rd"
2023-02-01,577584,"prize_3rd"
2023-02-01,697581,"prize_3rd"
2023-02-01,706595,"prize_3rd"
2023-02-01,929824,"prize_3rd"
2023-02-01,037216,"prize_4th"
2023-02-01,098927,"prize_4th"
2023-02-01,195934,"prize_4th"
2023-02-01,293331,"prize_4th"
2023-02-01,379913,"prize_4th"
2023-02-01,534905,"prize_4th"
2023-02-01,643114,"prize_4th"
2023-02-01,671473,"prize_4th"
2023-02-01,806066,"prize_4th"
2023-02-01,908339,"prize_4th"
2023-02-01,044954,"prize_4th"
2023-02-01,123983,"prize_4th"
2023-02-01,213697,"prize_4th"
2023-02-01,294059,"prize_4th"
2023-02-01,383249,"prize_4th"
2023-02-01,551664,"prize_4th"
2023-02-01,645102,"prize_4th"
2023-02-01,698684,"prize_4th"
2023-02-01,882283,"prize_4th"
2023-02-01,932774,"prize_4th"
2023-02-01,046100,"prize_4th"
2023-02-01,125367,"prize_4th"
2023-02-01,243955,"prize_4th"
2023-02-01,314196,"prize_4th"
2023-02-01,495937,"prize_4th"
2023-02-01,563230,"prize_4th"
2023-02-01,655501,"prize_4th"
2023-02-01,700996,"prize_4th"
2023-02-01,886533,"prize_4th"
2023-02-01,948978,"prize_4th"
2023-02-01,060317,"prize_4th"
2023-02-01,154752,"prize_4th"
2023-02-01,248572,"prize_4th"
2023-02-01,316147,"prize_4th"
2023-02-01,496219,"prize_4th"
2023-02-01,591320,"prize_4th"
2023-02-01,662089,"prize_4th"
2023-02-01,793150,"prize_4th"
2023-02-01,889416,"prize_4th"
2023-02-01,964283,"prize_4th"
2023-02-01,060608,"prize_4th"
2023-02-01,156539,"prize_4th"
2023-02-01,283645,"prize_4th"
2023-02-01,377086,"prize_4th"
2023-02-01,529815,"prize_4th"
2023-02-01,612865,"prize_4th"
2023-02-01,667047,"prize_4th"
2023-02-01,795997,"prize_4th"
2023-02-01,907553,"prize_4th"
2023-02-01,992211,"prize_4th"
2023-02-01,004724,"prize_5th"
2023-02-01,129809,"prize_5th"
2023-02-01,191104,"prize_5th"
2023-02-01,336076,"prize_5th"
2023-02-01,500828,"prize_5th"
2023-02-01,555578,"prize_5th"
2023-02-01,643031,"prize_5th"
2023-02-01,729368,"prize_5th"
2023-02-01,831534,"prize_5th"
2023-02-01,933622,"prize_5th"
2023-02-01,024078,"prize_5th"
2023-02-01,129984,"prize_5th"
2023-02-01,192205,"prize_5th"
2023-02-01,337953,"prize_5th"
2023-02-01,505813,"prize_5th"
2023-02-01,566972,"prize_5th"
2023-02-01,657618,"prize_5th"
2023-02-01,747231,"prize_5th"
2023-02-01,838618,"prize_5th"
2023-02-01,939479,"prize_5th"
2023-02-01,032110,"prize_5th"
2023-02-01,145232,"prize_5th"
2023-02-01,213354,"prize_5th"
2023-02-01,354817,"prize_5th"
2023-02-01,511194,"prize_5th"
2023-02-01,574769,"prize_5th"
2023-02-01,660304,"prize_5th"
2023-02-01,765870,"prize_5th"
2023-02-01,846202,"prize_5th"
2023-02-01,941717,"prize_5th"
2023-02-01,032629,"prize_5th"
2023-02-01,152329,"prize_5th"
2023-02-01,253253,"prize_5th"
2023-02-01,387380,"prize_5th"
2023-02-01,527586,"prize_5th"
2023-02-01,578280,"prize_5th"
2023-02-01,671700,"prize_5th"
2023-02-01,802625,"prize_5th"
2023-02-01,867845,"prize_5th"
2023-02-01,949002,"prize_5th"
2023-02-01,045161,"prize_5th"
2023-02-01,154013,"prize_5th"
2023-02-01,254872,"prize_5th"
2023-02-01,414870,"prize_5th"
2023-02-01,532896,"prize_5th"
2023-02-01,580035,"prize_5th"
2023-02-01,677452,"prize_5th"
2023-02-01,808815,"prize_5th"
2023-02-01,872163,"prize_5th"
2023-02-01,950875,"prize_5th"
2023-02-01,048819,"prize_5th"
2023-02-01,158835,"prize_5th"
2023-02-01,263926,"prize_5th"
2023-02-01,428390,"prize_5th"
2023-02-01,533990,"prize_5th"
2023-02-01,594922,"prize_5th"
2023-02-01,679029,"prize_5th"
2023-02-01,812266,"prize_5th"
2023-02-01,897541,"prize_5th"
2023-02-01,951529,"prize_5th"
2023-02-01,059266,"prize_5th"
2023-02-01,162559,"prize_5th"
2023-02-01,277896,"prize_5th"
2023-02-01,447400,"prize_5th"
2023-02-01,534651,"prize_5th"
2023-02-01,619806,"prize_5th"
2023-02-01,684318,"prize_5th"
2023-02-01,816115,"prize_5th"
2023-02-01,902917,"prize_5th"
2023-02-01,963744,"prize_5th"
2023-02-01,072434,"prize_5th"
2023-02-01,166433,"prize_5th"
2023-02-01,297247,"prize_5th"
2023-02-01,450581,"prize_5th"
2023-02-01,546671,"prize_5th"
2023-02-01,621186,"prize_5th"
2023-02-01,701708,"prize_5th"
2023-02-01,816485,"prize_5th"
2023-02-01,908162,"prize_5th"
2023-02-01,969351,"prize_5th"
2023-02-01,107517,"prize_5th"
2023-02-01,173419,"prize_5th"
2023-02-01,307139,"prize_5th"
2023-02-01,459126,"prize_5th"
2023-02-01,550530,"prize_5th"
2023-02-01,625669,"prize_5th"
2023-02-01,703694,"prize_5th"
2023-02-01,821659,"prize_5th"
2023-02-01,918730,"prize_5th"
2023-02-01,987355,"prize_5th"
2023-02-01,126694,"prize_5th"
2023-02-01,187760,"prize_5th"
2023-02-01,321869,"prize_5th"
2023-02-01,498332,"prize_5th"
2023-02-01,552040,"prize_5th"
2023-02-01,642196,"prize_5th"
2023-02-01,706471,"prize_5th"
2023-02-01,825390,"prize_5th"
2023-02-01,922367,"prize_5th"
2023-02-01,999180,"prize_5th"
2023-01-17,812519,"prize_1st"
2023-01-17,47,"prize_2digits"
2023-01-17,389,"prize_pre_3digit"
2023-01-17,443,"prize_pre_3digit"
2023-01-17,564,"prize_sub_3digits"
2023-01-17,849,"prize_sub_3digits"
2023-01-17,812518,"nearby_1st"
2023-01-17,812520,"nearby_1st"
2023-01-17,079167,"prize_2nd"
2023-01-17,245452,"prize_2nd"
2023-01-17,473996,"prize_2nd"
2023-01-17,710821,"prize_2nd"
2023-01-17,982005,"prize_2nd"
2023-01-17,016019,"prize_3rd"
2023-01-17,093556,"prize_3rd"
2023-01-17,193365,"prize_3rd"
2023-01-17,219488,"prize_3rd"
2023-01-17,223633,"prize_3rd"
2023-01-17,391246,"prize_3rd"
2023-01-17,486746,"prize_3rd"
2023-01-17,606241,"prize_3rd"
2023-01-17,672221,"prize_3rd"
2023-01-17,962293,"prize_3rd"
2023-01-17,021948,"prize_4th"
2023-01-17,128019,"prize_4th"
2023-01-17,198417,"prize_4th"
2023-01-17,280517,"prize_4th"
2023-01-17,334712,"prize_4th"
2023-01-17,411805,"prize_4th"
2023-01-17,532531,"prize_4th"
2023-01-17,604010,"prize_4th"
2023-01-17,800800,"prize_4th"
2023-01-17,927346,"prize_4th"
2023-01-17,084117,"prize_4th"
2023-01-17,136717,"prize_4th"
2023-01-17,216869,"prize_4th"
2023-01-17,283175,"prize_4th"
2023-01-17,359272,"prize_4th"
2023-01-17,452602,"prize_4th"
2023-01-17,547462,"prize_4th"
2023-01-17,677838,"prize_4th"
2023-01-17,818874,"prize_4th"
2023-01-17,938995,"prize_4th"
2023-01-17,085492,"prize_4th"
2023-01-17,152365,"prize_4th"
2023-01-17,224077,"prize_4th"
2023-01-17,284395,"prize_4th"
2023-01-17,376006,"prize_4th"
2023-01-17,458172,"prize_4th"
2023-01-17,556831,"prize_4th"
2023-01-17,701788,"prize_4th"
2023-01-17,852102,"prize_4th"
2023-01-17,943654,"prize_4th"
2023-01-17,119601,"prize_4th"
2023-01-17,167502,"prize_4th"
2023-01-17,230625,"prize_4th"
2023-01-17,321824,"prize_4th"
2023-01-17,390256,"prize_4th"
2023-01-17,515227,"prize_4th"
2023-01-17,600254,"prize_4th"
2023-01-17,770793,"prize_4th"
2023-01-17,897628,"prize_4th"
2023-01-17,997406,"prize_4th"
2023-01-17,123868,"prize_4th"
2023-01-17,169006,"prize_4th"
2023-01-17,234033,"prize_4th"
2023-01-17,334100,"prize_4th"
2023-01-17,409719,"prize_4th"
2023-01-17,517066,"prize_4th"
2023-01-17,603865,"prize_4th"
2023-01-17,791372,"prize_4th"
2023-01-17,904899,"prize_4th"
2023-01-17,999098,"prize_4th"
2023-01-17,003082,"prize_5th"
2023-01-17,107773,"prize_5th"
2023-01-17,194752,"prize_5th"
2023-01-17,318520,"prize_5th"
2023-01-17,433199,"prize_5th"
2023-01-17,561791,"prize_5th"
2023-01-17,662448,"prize_5th"
2023-01-17,718968,"prize_5th"
2023-01-17,821798,"prize_5th"
2023-01-17,905976,"prize_5th"
2023-01-17,006565,"prize_5th"
2023-01-17,108442,"prize_5th"
2023-01-17,198360,"prize_5th"
2023-01-17,323565,"prize_5th"
2023-01-17,473681,"prize_5th"
2023-01-17,579032,"prize_5th"
2023-01-17,667254,"prize_5th"
2023-01-17,722213,"prize_5th"
2023-01-17,835628,"prize_5th"
2023-01-17,908165,"prize_5th"
2023-01-17,007012,"prize_5th"
2023-01-17,109102,"prize_5th"
2023-01-17,207700,"prize_5th"
2023-01-17,328061,"prize_5th"
2023-01-17,487472,"prize_5th"
2023-01-17,587489,"prize_5th"
2023-01-17,675684,"prize_5th"
2023-01-17,739593,"prize_5th"
2023-01-17,840762,"prize_5th"
2023-01-17,915890,"prize_5th"
2023-01-17,026553,"prize_5th"
2023-01-17,153585,"prize_5th"
2023-01-17,251602,"prize_5th"
2023-01-17,363174,"prize_5th"
2023-01-17,495997,"prize_5th"
2023-01-17,590430,"prize_5th"
2023-01-17,694125,"prize_5th"
2023-01-17,744978,"prize_5th"
2023-01-17,842418,"prize_5th"
2023-01-17,917491,"prize_5th"
2023-01-17,033303,"prize_5th"
2023-01-17,163811,"prize_5th"
2023-01-17,252141,"prize_5th"
2023-01-17,370839,"prize_5th"
2023-01-17,503914,"prize_5th"
2023-01-17,597855,"prize_5th"
2023-01-17,697236,"prize_5th"
2023-01-17,748852,"prize_5th"
2023-01-17,858298,"prize_5th"
2023-01-17,921114,"prize_5th"
2023-01-17,036338,"prize_5th"
2023-01-17,167763,"prize_5th"
2023-01-17,258767,"prize_5th"
2023-01-17,383048,"prize_5th"
2023-01-17,512578,"prize_5th"
2023-01-17,601609,"prize_5th"
2023-01-17,705554,"prize_5th"
2023-01-17,771236,"prize_5th"
2023-01-17,859158,"prize_5th"
2023-01-17,921134,"prize_5th"
2023-01-17,047991,"prize_5th"
2023-01-17,170598,"prize_5th"
2023-01-17,259788,"prize_5th"
2023-01-17,388041,"prize_5th"
2023-01-17,518350,"prize_5th"
2023-01-17,618441,"prize_5th"
2023-01-17,706203,"prize_5th"
2023-01-17,782563,"prize_5th"
2023-01-17,874505,"prize_5th"
2023-01-17,927934,"prize_5th"
2023-01-17,082959,"prize_5th"
2023-01-17,177995,"prize_5th"
2023-01-17,268352,"prize_5th"
2023-01-17,390587,"prize_5th"
2023-01-17,533411,"prize_5th"
2023-01-17,637482,"prize_5th"
2023-01-17,711581,"prize_5th"
2023-01-17,804268,"prize_5th"
2023-01-17,884952,"prize_5th"
2023-01-17,955939,"prize_5th"
2023-01-17,086998,"prize_5th"
2023-01-17,187304,"prize_5th"
2023-01-17,287581,"prize_5th"
2023-01-17,398107,"prize_5th"
2023-01-17,544372,"prize_5th"
2023-01-17,644752,"prize_5th"
2023-01-17,711818,"prize_5th"
2023-01-17,805123,"prize_5th"
2023-01-17,892078,"prize_5th"
2023-01-17,956840,"prize_5th"
2023-01-17,101686,"prize_5th"
2023-01-17,191032,"prize_5th"
2023-01-17,288641,"prize_5th"
2023-01-17,401528,"prize_5th"
2023-01-17,553840,"prize_5th"
2023-01-17,658015,"prize_5th"
2023-01-17,713308,"prize_5th"
2023-01-17,807128,"prize_5th"
2023-01-17,902558,"prize_5th"
2023-01-17,973695,"prize_5th"
2022-12-30,157196,"prize_1st"
2022-12-30,58,"prize_2digits"
2022-12-30,007,"prize_pre_3digit"
2022-12-30,522,"prize_pre_3digit"
2022-12-30,250,"prize_sub_3digits"
2022-12-30,425,"prize_sub_3digits"
2022-12-30,157195,"nearby_1st"
2022-12-30,157197,"nearby_1st"
2022-12-30,271678,"prize_2nd"
2022-12-30,288465,"prize_2nd"
2022-12-30,444103,"prize_2nd"
2022-12-30,485325,"prize_2nd"
2022-12-30,725586,"prize_2nd"
2022-12-30,234765,"prize_3rd"
2022-12-30,355904,"prize_3rd"
2022-12-30,373542,"prize_3rd"
2022-12-30,374892,"prize_3rd"
2022-12-30,432758,"prize_3rd"
2022-12-30,585874,"prize_3rd"
2022-12-30,708082,"prize_3rd"
2022-12-30,732867,"prize_3rd"
2022-12-30,870035,"prize_3rd"
2022-12-30,890677,"prize_3rd"
2022-12-30,012967,"prize_4th"
2022-12-30,061991,"prize_4th"
2022-12-30,092710,"prize_4th"
2022-12-30,202309,"prize_4th"
2022-12-30,371943,"prize_4th"
2022-12-30,456884,"prize_4th"
2022-12-30,596179,"prize_4th"
2022-12-30,777952,"prize_4th"
2022-12-30,832061,"prize_4th"
2022-12-30,942187,"prize_4th"
2022-12-30,022381,"prize_4th"
2022-12-30,070725,"prize_4th"
2022-12-30,125587,"prize_4th"
2022-12-30,274416,"prize_4th"
2022-12-30,376855,"prize_4th"
2022-12-30,475991,"prize_4th"
2022-12-30,642680,"prize_4th"
2022-12-30,814379,"prize_4th"
2022-12-30,847657,"prize_4th"
2022-12-30,947476,"prize_4th"
2022-12-30,028215,"prize_4th"
2022-12-30,072181,"prize_4th"
2022-12-30,147260,"prize_4th"
2022-12-30,309704,"prize_4th"
2022-12-30,391570,"prize_4th"
2022-12-30,480958,"prize_4th"
2022-12-30,668658,"prize_4th"
2022-12-30,819518,"prize_4th"
2022-12-30,854854,"prize_4th"
2022-12-30,976090,"prize_4th"
2022-12-30,034471,"prize_4th"
2022-12-30,073425,"prize_4th"
2022-12-30,160784,"prize_4th"
2022-12-30,339008,"prize_4th"
2022-12-30,393084,"prize_4th"
2022-12-30,511200,"prize_4th"
2022-12-30,709050,"prize_4th"
2022-12-30,827556,"prize_4th"
2022-12-30,887429,"prize_4th"
2022-12-30,983572,"prize_4th"
2022-12-30,054213,"prize_4th"
2022-12-30,086703,"prize_4th"
2022-12-30,174761,"prize_4th"
2022-12-30,368078,"prize_4th"
2022-12-30,408084,"prize_4th"
2022-12-30,552069,"prize_4th"
2022-12-30,721824,"prize_4th"
2022-12-30,829573,"prize_4th"
2022-12-30,932063,"prize_4th"
2022-12-30,984086,"prize_4th"
2022-12-30,002466,"prize_5th"
2022-12-30,115749,"prize_5th"
2022-12-30,197926,"prize_5th"
2022-12-30,304458,"prize_5th"
2022-12-30,408005,"prize_5th"
2022-12-30,488169,"prize_5th"
2022-12-30,570114,"prize_5th"
2022-12-30,658107,"prize_5th"
2022-12-30,779939,"prize_5th"
2022-12-30,884038,"prize_5th"
2022-12-30,006597,"prize_5th"
2022-12-30,126444,"prize_5th"
2022-12-30,198692,"prize_5th"
2022-12-30,328861,"prize_5th"
2022-12-30,418540,"prize_5th"
2022-12-30,497357,"prize_5th"
2022-12-30,582293,"prize_5th"
2022-12-30,695183,"prize_5th"
2022-12-30,791644,"prize_5th"
2022-12-30,886737,"prize_5th"
2022-12-30,010660,"prize_5th"
2022-12-30,132149,"prize_5th"
2022-12-30,198950,"prize_5th"
2022-12-30,329764,"prize_5th"
2022-12-30,421833,"prize_5th"
2022-12-30,504713,"prize_5th"
2022-12-30,597288,"prize_5th"
2022-12-30,697876,"prize_5th"
2022-12-30,794151,"prize_5th"
2022-12-30,919337,"prize_5th"
2022-12-30,013451,"prize_5th"
2022-12-30,134204,"prize_5th"
2022-12-30,202204,"prize_5th"
2022-12-30,343117,"prize_5th"
2022-12-30,422760,"prize_5th"
2022-12-30,505262,"prize_5th"
2022-12-30,606427,"prize_5th"
2022-12-30,706513,"prize_5th"
2022-12-30,813643,"prize_5th"
2022-12-30,923961,"prize_5th"
2022-12-30,027561,"prize_5th"
2022-12-30,134323,"prize_5th"
2022-12-30,212488,"prize_5th"
2022-12-30,345701,"prize_5th"
2022-12-30,437660,"prize_5th"
2022-12-30,516191,"prize_5th"
2022-12-30,611680,"prize_5th"
2022-12-30,711572,"prize_5th"
2022-12-30,830478,"prize_5th"
2022-12-30,937388,"prize_5th"
2022-12-30,031169,"prize_5th"
2022-12-30,136888,"prize_5th"
2022-12-30,216734,"prize_5th"
2022-12-30,354446,"prize_5th"
2022-12-30,442922,"prize_5th"
2022-12-30,549157,"prize_5th"
2022-12-30,614595,"prize_5th"
2022-12-30,715000,"prize_5th"
2022-12-30,835023,"prize_5th"
2022-12-30,948630,"prize_5th"
2022-12-30,038558,"prize_5th"
2022-12-30,147966,"prize_5th"
2022-12-30,218853,"prize_5th"
2022-12-30,359088,"prize_5th"
2022-12-30,449280,"prize_5th"
2022-12-30,559055,"prize_5th"
2022-12-30,615540,"prize_5th"
2022-12-30,742490,"prize_5th"
2022-12-30,837564,"prize_5th"
2022-12-30,955809,"prize_5th"
2022-12-30,090199,"prize_5th"
2022-12-30,175533,"prize_5th"
2022-12-30,248699,"prize_5th"
2022-12-30,367591,"prize_5th"
2022-12-30,467589,"prize_5th"
2022-12-30,561800,"prize_5th"
2022-12-30,620521,"prize_5th"
2022-12-30,767597,"prize_5th"
2022-12-30,862046,"prize_5th"
2022-12-30,958883,"prize_5th"
2022-12-30,102343,"prize_5th"
2022-12-30,181417,"prize_5th"
2022-12-30,259069,"prize_5th"
2022-12-30,379342,"prize_5th"
2022-12-30,470228,"prize_5th"
2022-12-30,563534,"prize_5th"
2022-12-30,622406,"prize_5th"
2022-12-30,769376,"prize_5th"
2022-12-30,879904,"prize_5th"
2022-12-30,968983,"prize_5th"
2022-12-30,113554,"prize_5th"
2022-12-30,181597,"prize_5th"
2022-12-30,300855,"prize_5th"
2022-12-30,380192,"prize_5th"
2022-12-30,470712,"prize_5th"
2022-12-30,564618,"prize_5th"
2022-12-30,629502,"prize_5th"
2022-12-30,771480,"prize_5th"
2022-12-30,881853,"prize_5th"
2022-12-30,987040,"prize_5th"
2022-12-16,845093,"prize_1st"
2022-12-16,14,"prize_2digits"
2022-12-16,912,"prize_pre_3digit"
2022-12-16,411,"prize_pre_3digit"
2022-12-16,855,"prize_sub_3digits"
2022-12-16,593,"prize_sub_3digits"
2022-12-16,845092,"nearby_1st"
2022-12-16,845094,"nearby_1st"
2022-12-16,558698,"prize_2nd"
2022-12-16,053755,"prize_2nd"
2022-12-16,394277,"prize_2nd"
2022-12-16,119200,"prize_2nd"
2022-12-16,824349,"prize_2nd"
2022-12-16,065804,"prize_3rd"
2022-12-16,163252,"prize_3rd"
2022-12-16,397141,"prize_3rd"
2022-12-16,440531,"prize_3rd"
2022-12-16,148161,"prize_3rd"
2022-12-16,377459,"prize_3rd"
2022-12-16,041466,"prize_3rd"
2022-12-16,790845,"prize_3rd"
2022-12-16,202310,"prize_3rd"
2022-12-16,014825,"prize_3rd"
2022-12-16,093034,"prize_4th"
2022-12-16,799205,"prize_4th"
2022-12-16,183549,"prize_4th"
2022-12-16,606094,"prize_4th"
2022-12-16,321796,"prize_4th"
2022-12-16,756198,"prize_4th"
2022-12-16,569382,"prize_4th"
2022-12-16,594969,"prize_4th"
2022-12-16,434217,"prize_4th"
2022-12-16,802102,"prize_4th"
2022-12-16,115331,"prize_4th"
2022-12-16,880266,"prize_4th"
2022-12-16,709254,"prize_4th"
2022-12-16,953789,"prize_4th"
2022-12-16,030760,"prize_4th"
2022-12-16,032434,"prize_4th"
2022-12-16,655170,"prize_4th"
2022-12-16,658597,"prize_4th"
2022-12-16,855733,"prize_4th"
2022-12-16,274656,"prize_4th"
2022-12-16,959832,"prize_4th"
2022-12-16,154446,"prize_4th"
2022-12-16,467084,"prize_4th"
2022-12-16,946313,"prize_4th"
2022-12-16,876691,"prize_4th"
2022-12-16,049250,"prize_4th"
2022-12-16,569924,"prize_4th"
2022-12-16,067981,"prize_4th"
2022-12-16,465013,"prize_4th"
2022-12-16,324455,"prize_4th"
2022-12-16,596764,"prize_4th"
2022-12-16,654013,"prize_4th"
2022-12-16,763839,"prize_4th"
2022-12-16,200596,"prize_4th"
2022-12-16,774657,"prize_4th"
2022-12-16,842234,"prize_4th"
2022-12-16,121150,"prize_4th"
2022-12-16,563320,"prize_4th"
2022-12-16,608666,"prize_4th"
2022-12-16,393392,"prize_4th"
2022-12-16,609121,"prize_4th"
2022-12-16,393936,"prize_4th"
2022-12-16,663056,"prize_4th"
2022-12-16,021980,"prize_4th"
2022-12-16,953872,"prize_4th"
2022-12-16,177764,"prize_4th"
2022-12-16,927289,"prize_4th"
2022-12-16,279661,"prize_4th"
2022-12-16,036691,"prize_4th"
2022-12-16,110950,"prize_4th"
2022-12-16,725545,"prize_5th"
2022-12-16,385319,"prize_5th"
2022-12-16,651172,"prize_5th"
2022-12-16,159251,"prize_5th"
2022-12-16,105058,"prize_5th"
2022-12-16,487566,"prize_5th"
2022-12-16,165574,"prize_5th"
2022-12-16,676607,"prize_5th"
2022-12-16,097218,"prize_5th"
2022-12-16,899652,"prize_5th"
2022-12-16,865496,"prize_5th"
2022-12-16,983136,"prize_5th"
2022-12-16,963536,"prize_5th"
2022-12-16,754690,"prize_5th"
2022-12-16,308618,"prize_5th"
2022-12-16,724784,"prize_5th"
2022-12-16,618809,"prize_5th"
2022-12-16,034811,"prize_5th"
2022-12-16,578661,"prize_5th"
2022-12-16,069529,"prize_5th"
2022-12-16,868541,"prize_5th"
2022-12-16,342938,"prize_5th"
2022-12-16,900856,"prize_5th"
2022-12-16,203366,"prize_5th"
2022-12-16,973429,"prize_5th"
2022-12-16,357688,"prize_5th"
2022-12-16,067688,"prize_5th"
2022-12-16,414418,"prize_5th"
2022-12-16,133675,"prize_5th"
2022-12-16,605892,"prize_5th"
2022-12-16,137949,"prize_5th"
2022-12-16,241569,"prize_5th"
2022-12-16,521876,"prize_5th"
2022-12-16,499840,"prize_5th"
2022-12-16,158769,"prize_5th"
2022-12-16,487231,"prize_5th"
2022-12-16,832262,"prize_5th"
2022-12-16,579121,"prize_5th"
2022-12-16,144862,"prize_5th"
2022-12-16,836081,"prize_5th"
2022-12-16,176656,"prize_5th"
2022-12-16,593832,"prize_5th"
2022-12-16,187951,"prize_5th"
2022-12-16,748472,"prize_5th"
2022-12-16,252787,"prize_5th"
2022-12-16,402370,"prize_5th"
2022-12-16,621397,"prize_5th"
2022-12-16,185806,"prize_5th"
2022-12-16,277696,"prize_5th"
2022-12-16,772520,"prize_5th"
2022-12-16,470355,"prize_5th"
2022-12-16,572459,"prize_5th"
2022-12-16,175334,"prize_5th"
2022-12-16,342258,"prize_5th"
2022-12-16,714732,"prize_5th"
2022-12-16,582899,"prize_5th"
2022-12-16,921083,"prize_5th"
2022-12-16,027106,"prize_5th"
2022-12-16,075137,"prize_5th"
2022-12-16,260515,"prize_5th"
2022-12-16,226596,"prize_5th"
2022-12-16,428924,"prize_5th"
2022-12-16,108391,"prize_5th"
2022-12-16,298464,"prize_5th"
2022-12-16,146151,"prize_5th"
2022-12-16,049588,"prize_5th"
2022-12-16,009820,"prize_5th"
2022-12-16,912090,"prize_5th"
2022-12-16,797926,"prize_5th"
2022-12-16,126259,"prize_5th"
2022-12-16,546904,"prize_5th"
2022-12-16,649512,"prize_5th"
2022-12-16,904999,"prize_5th"
2022-12-16,257723,"prize_5th"
2022-12-16,575946,"prize_5th"
2022-12-16,407265,"prize_5th"
2022-12-16,174555,"prize_5th"
